timestamp,open,high,low,close,volume,vix_close,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,Typical_Price,PV,VWAP,AMA,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Momentum,ROC,Volume_SMA,Volume_Ratio,next_close,index_name,predicted_price,confidence,prediction_date
2025-11-05 06:00:00,6769.77,6829.78,6763.110000000001,6796.29,1,18.01,6816.469999999999,6826.912000000001,6782.138666666667,6811.303109563158,6804.603289548956,6796.393333333333,6796.393333333333,6720.551333333334,6802.041272886961,65.56809295050833,41.43821898780425,40.27728324684416,6782.138666666667,6945.187699233413,6619.089634099921,96.88999999999942,1.4462489178135267,1.0,1.0,6720.32,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-06 06:00:00,6787.59,6796.68,6707.51,6720.32,1,19.5,6796.066000000001,6825.1,6788.222,6780.975406375439,6789.279055085509,6741.503333333334,6741.503333333334,6721.133333333334,6800.879741445789,54.8703489076095,32.16407972720481,38.6546425429163,6788.222,6932.527114492074,6643.916885507925,-18.1200000000008,-0.2689049691026528,1.0,1.0,6728.8,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-07 06:00:00,6696.18,6730.110000000001,6631.4400000000005,6728.8,1,19.080000000000002,6773.786,6818.811,6792.541333333333,6763.583604250293,6778.282863251779,6696.783333333334,6696.783333333334,6720.475225225226,6798.3294081055765,49.38597342128238,25.207941221297006,35.965302278592446,6792.541333333333,6924.240541242147,6660.842125424519,-62.89000000000033,-0.9259845487647451,1.0,1.0,6832.43,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-10 06:00:00,6785.360000000001,6841.32,6770.56,6832.43,1,17.6,6769.878,6814.5380000000005,6799.028,6786.532402833529,6788.127797206002,6814.77,6814.77,6722.956666666667,6799.150885406316,57.84345409300972,27.737485796767942,34.31973898222755,6799.028,6928.168318634973,6669.887681365028,-42.72999999999956,-0.6215128084291793,1.0,1.0,6846.610000000001,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-11 06:00:00,6815.64,6855.13,6806.87,6846.610000000001,1,17.28,6784.889999999999,6810.110000000001,6806.445333333334,6806.558268555687,6798.760924986729,6836.203333333334,6836.203333333334,6725.860427350427,6800.3299906127995,62.32728734361652,30.534394101803628,33.56267000614277,6806.445333333334,6932.658512601395,6680.232154065273,-44.279999999999745,-0.6425875322345843,1.0,1.0,6850.92,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-12 06:00:00,6867.77,6869.91,6829.62,6850.92,1,17.51,6795.816000000001,6806.143000000001,6816.546666666666,6821.345512370459,6808.24439317096,6850.149999999999,6850.149999999999,6728.967666666666,6801.477084530308,60.00071128814278,32.721551388063745,33.394446282526964,6816.546666666666,6929.611656490258,6703.481676843075,-39.67000000000007,-0.5757126748217507,1.0,1.0,6737.49,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-13 06:00:00,6826.47,6828.05,6724.72,6737.49,1,20.0,6799.25,6797.658,6816.483333333334,6793.39367491364,6795.379958048967,6763.420000000001,6763.420000000001,6729.8079674796745,6798.870049538819,45.64686606483112,25.01369397544113,31.7182958211098,6816.483333333334,6929.736736603965,6703.229930062702,-84.85000000000036,-1.2437081705104167,1.0,1.0,6734.110000000001,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-14 06:00:00,6672.14,6774.31,6646.87,6734.110000000001,1,19.830000000000002,6800.312,6787.049000000001,6812.644666666668,6773.632449942428,6784.239965676427,6718.43,6718.43,6729.537063492063,6795.356695618009,36.99880173287868,18.42008837893718,29.058654332675278,6812.644666666668,6933.169463135316,6692.11987019802,-106.08999999999924,-1.5509780415777206,1.0,1.0,6672.41,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-17 06:00:00,6713.610000000001,6754.5,6638.900000000001,6672.41,1,22.38,6768.308,6769.092999999999,6799.128,6739.891633294952,6763.90724464435,6688.6033333333335,6688.6033333333335,6728.58511627907,6783.954426550758,31.435029400768144,8.122305209266415,24.871384507993508,6799.128,6934.20351712177,6664.052482878229,-179.5600000000004,-2.620560218448131,1.0,1.0,6617.32,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-18 06:00:00,6641.1900000000005,6666.63,6574.32,6617.32,1,24.69,6722.45,6753.67,6780.89,6699.034422196635,6737.255018345377,6619.423333333333,6619.423333333333,6726.104166666666,6770.4380850627085,28.75732653410239,-4.4329642850261735,19.010514749389575,6780.89,6935.350719185909,6626.429280814092,-154.23000000000047,-2.2776173844983862,1.0,1.0,6642.16,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-19 06:00:00,6625.84,6689.75,6603.5,6642.16,1,23.66,6680.697999999999,6738.2570000000005,6764.328,6680.076281464424,6719.965015009853,6645.136666666666,6645.136666666666,6724.304888888888,6760.04492418124,34.97999333111038,-12.237657315768956,12.760880336357868,6764.328,6921.627371935899,6607.028628064102,-154.1300000000001,-2.26785496204547,1.0,1.0,6538.76,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-20 06:00:00,6737.93,6770.35,6534.05,6538.76,1,26.42,6640.952,6720.101000000001,6745.422666666666,6632.970854309617,6687.018648644425,6614.386666666668,6614.386666666668,6721.9153623188395,6739.335418818871,28.007996031167067,-26.461417869018987,4.916420695282498,6745.422666666666,6937.222547117494,6553.6227862158385,-181.5599999999995,-2.701657063949328,1.0,1.0,6602.99,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-21 06:00:00,6555.77,6660.05,6521.92,6602.99,1,23.43,6614.728,6707.5199999999995,6729.608666666667,6622.977236206412,6671.740712527257,6594.986666666667,6594.986666666667,6719.214751773049,6732.347917619749,33.12686364868526,-32.18007450909772,-2.502878345593546,6729.608666666667,6926.954094188587,6532.263239144747,-125.8100000000004,-1.8697241707288135,1.0,1.0,6705.12,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-24 06:00:00,6636.54,6715.75,6630.7,6705.12,1,20.52,6621.2699999999995,6694.789,6719.818666666667,6650.358157470942,6677.809673885937,6683.856666666667,6683.856666666667,6718.478125000001,6730.928661552291,45.6267856907743,-28.146656497659933,-7.631633976006825,6719.818666666667,6905.366503835671,6534.270829497663,-127.3100000000004,-1.8633194924792553,1.0,1.0,6765.88,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-25 06:00:00,6697.03,6776.400000000001,6659.9800000000005,6765.88,1,18.56,6650.981999999999,6686.716,6719.440666666666,6688.865438313962,6693.822460452129,6734.086666666667,6734.086666666667,6718.796666666667,6731.97467171549,48.088695586590084,-19.81885997590507,-10.069079175986474,6719.440666666666,6904.559448528732,6534.321884804601,-80.73000000000047,-1.1791236831074132,1.0,1.0,6812.610000000001,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-26 06:00:00,6793.55,6831.4400000000005,6783.87,6812.610000000001,1,17.19,6685.072,6682.885,6720.528666666667,6730.113625542642,6715.420194915378,6809.306666666667,6809.306666666667,6720.606866666666,6733.3306112468445,56.0218716151849,-9.340627829505138,-9.923388906690208,6720.528666666667,6907.762912903325,6533.294420430009,-38.30999999999949,-0.5591949694347547,1.0,1.0,6849.09,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-11-28 06:00:00,6822.52,6850.860000000001,6819.75,6849.09,1,16.35,6747.138000000001,6694.045,6729.113333333333,6769.772417028428,6739.723795839855,6839.900000000001,6839.900000000001,6722.945947712418,6738.405134991133,57.57217137317604,1.8853446821131001,-7.5616421889295475,6729.113333333333,6927.7665456933455,6530.46012097332,111.60000000000036,1.656403200598448,1.0,1.0,6812.63,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-12-01 06:00:00,6823.46,6843.650000000001,6807.02,6812.63,1,17.240000000000002,6789.066000000001,6701.897,6734.702000000001,6784.0582780189525,6752.979469323517,6821.100000000001,6821.100000000001,6724.8335256410255,6740.576881059708,48.63846407745625,7.7506468529572885,-4.4991843805521805,6734.702000000001,6937.980333635719,6531.423666364283,78.51999999999953,1.1660041193268231,1.0,1.0,6829.37,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-12-02 06:00:00,6830.96,6851.55,6806.71,6829.37,1,16.59,6813.916,6717.592999999999,6734.4980000000005,6799.162185345969,6766.868656719241,6829.21,6829.21,6726.802893081761,6746.544706286905,48.818660234623344,13.593027222103046,-0.8807420600211353,6734.4980000000005,6937.361731349748,6531.634268650253,156.96000000000004,2.3523734302898056,1.0,1.0,6849.72,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-12-03 06:00:00,6815.29,6862.42,6810.43,6849.72,1,16.080000000000002,6830.683999999999,6740.8330000000005,6734.705333333333,6816.014790230646,6781.932537315743,6840.856666666667,6840.856666666667,6728.915000000001,6759.5145986870675,49.9195408464303,19.638846289416506,3.2231756098663933,6734.705333333333,6938.065879565412,6531.344787101255,232.40000000000055,3.5119957928587486,1.0,1.0,6857.12,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-12-04 06:00:00,6866.47,6866.47,6827.12,6857.12,1,15.780000000000001,6839.586,6762.329000000001,6735.118666666666,6829.716526820432,6795.602985076516,6850.236666666667,6850.236666666667,6731.120848484849,6771.034544829687,59.35062295799529,24.742107994127764,7.526962086718668,6735.118666666666,6939.514102996298,6530.723230337035,214.96000000000004,3.236296626398642,1.0,1.0,6870.400000000001,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-12-05 06:00:00,6866.32,6895.78,6858.29,6870.400000000001,1,15.41,6843.848,6795.493,6743.979333333334,6843.277684546955,6809.2024423353305,6874.823333333334,6874.823333333334,6733.6869642857155,6802.605255238372,60.49046321525884,29.517801831219003,11.925130035618736,6743.979333333334,6960.007754144334,6527.950912522333,331.6400000000003,5.0719096587120545,1.0,1.0,6846.51,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-12-08 06:00:00,6875.2,6878.27,6827.1900000000005,6846.51,1,16.66,6850.624000000001,6819.845000000001,6751.472666666667,6844.355123031304,6815.985634637997,6850.656666666667,6850.656666666667,6735.7390643274875,6812.607392734623,64.22897119879697,31.01730211006543,15.743564450508075,6751.472666666667,6973.7413960997765,6529.203937233557,243.52000000000044,3.688026182078126,1.0,1.0,6840.51,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-12-09 06:00:00,6840.610000000001,6864.92,6837.43,6840.51,1,16.93,6852.852000000001,6833.384,6762.6793333333335,6843.0734153542035,6820.44461015836,6847.62,6847.62,6737.668045977013,6816.717926576043,69.83241216300274,31.360018258905257,18.866855212187513,6762.6793333333335,6984.8149155434085,6540.5437511232585,135.39000000000033,2.019203235736278,1.0,1.0,6886.68,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-12-10 06:00:00,6833.49,6900.67,6824.6900000000005,6886.68,1,15.77,6860.244000000001,6845.464,6780.636666666667,6857.60894356947,6832.487408311385,6870.68,6870.68,6739.922485875708,6826.168806676819,70.93421458169243,34.95422585974575,22.08432934169916,6780.636666666667,6995.853900000358,6565.419433332976,120.80000000000018,1.785429242020257,1.0,1.0,6901.0,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
2025-12-11 06:00:00,6861.3,6903.46,6833.45,6901.0,1,14.85,6869.0199999999995,6854.303,6797.892666666667,6872.0726290463135,6844.94424316386,6879.303333333333,6879.303333333333,6742.245500000002,6834.0092917616785,86.59433466682825,38.51419790188811,25.370303053736954,6797.892666666667,7006.944678713791,6588.840654619542,88.38999999999942,1.2974469403062763,1.0,1.0,6827.41,S&P 500 (SPX),6721.437218779906,88.72260790932584,2025-12-17 16:59:44
